P_selected
133130004014
131390008003
130390105001
130970805052
131350506173
130591505001
131350507442
130719704002
131759502011
132130104011
130670302473
131350504591
131171304131
131230803011
130670306024
130670303703
131210028022
130670303601
132971106033
130670303622
131171306043
131210116391
130210139001
130890228001
132190301044
131350501122
131210005012
131299709011
132999509001
133130013003
133130014001
131390013042
130890214172
131210011021
130670312074
130730306031
131210011013
131350501053
132190302011
131210100062
131479605021
131171303023
130890212262
132759605022
131510701231
130299203051
131210021001
132551605001
130970803044
131210116183
132859606001
131510704111
131850102044
131350502312
131210010021
131350502413
131390016112
131350507481
130890234103
131350505422
130470304041
131210035001
131350504532
130950004004
130570907032
131171303071
131210114432
131350503111
131350506273
131350503063
130570904011
130570909112
132971104001
130099705013
130131802051
131210105083
131350502152
131299705003
132231205033
132171004002
131510701132
131350502412
131350504412
131171303052
131510704113
131210095041
130771706033
131850102043
131210120003
131770203021
131210100032
130670314121
130670303322
130890234252
130570910091
130570909102
132150111002
130210132021
131370005023
131350501153
131770204031
131390016062
132330107003
131171302031
131210123002
131171303042
132250404003
130510107041
131790103011
130459101012
131350502421
131510703102
131270004051
130670302572
131210116461
132150101111
131350504372
130890226012
130890222032
130570906042
131350504301
131171304091
132470603101
131350502301
131210113071
131350501052
131451203012
130590009002
130311104014
130099707011
130630404162
131171301011
131530211192
131171304102
131350507582
131390014052
131210116602
130890231081
132190301042
131350507352
131171305121
131171305112
131210114192
131171306131
130670302783
132150108021
131299708012
131430104021
131510703131
132551605002
130570910013
131131403081
130630403061
131110504005
131350505602
131210105183
130890235073
131131404062
130210105001
130670312071
131530211252
130670302461
131210101331
131210094082
131131404043
131210116493
131850106014
131210114173
131210089081
131879602041
130771703101
131171303072
131210116462
130210132013
131210005022
131131405012
131530201083
131390011011
132619502001
131150011001
132190302021
130730301061
130890234102
131790101021
130470307013
131210013022
131350506193
131570107042
130670308002
130670303453
131131402091
131950202002
131210116411
131350502242
131350504502
131210043003
131350505661
132450102031
132450108021
131171306142
131850111002
131210089053
131350502433
130890212224
131210075001
132859604011
130670302441
133130005024
131350502341
131171305082
130670304123
130670303582
131210106033
131350505211
131171306093
131079706011
130890219162
131210096061
132579703022
131171302051
130890234402
131210078103
130570905042
132231203011
132150011001
131350505641
131430104023
131350506271
131210116372
130459105041
130670307001
131350507464
131390009011
133130009003
131350505581
130570910131
130950107022
130510117001
130810103001
131131404041
131350507641
131570107063
131510703201
130970803041
131850109001
130590004021
132759605021
131390010081
130470307024
130590009001
130830401031
131210019023
132110103022
130670301111
130590001002
131210101252
131150003002
133119503012
130670304141
131390014044
130771703072
131510701142
132190304011
131350502241
131790101011
130311105003
131210050002
131350505362
131210013021
130890216062
131350503362
131510701143
131759504002
131171306033
131210025003
131210116402
131390016072
130890219133
130670313202
132150101101
130159607022
130510108141
130099704005
132779603022
130730303074
130459111014
130510110081
130670303342
132231203051
131510703241
131350506352
132859609012
131530201122
132971103011
130159606012
130210134111
131479605033
132070502002
131171306141
132779607002
130970801051
130510040024
131210010022
131210079003
130210134074
131171305092
132971105091
130771703103
131790101032
130119704001
131210094062
131530211081
131350501132
131079704011
131171306071
131390016071
130670301083
130591306021
131210092032
130670303314
130570911051
131850113021
130771704041
130459110022
130730305072
131210006011
131350502291
131350505891
133130004021
131131402102
131210063001
130311104081
130771707011
130730302012
131171304063
131879602042
131350505553
131210092022
130670311145
130890215033
130730304034
130771706051
131350501201
130670302471
130670304132
131210096011
131530212042
130591505004
131350505293
130119703002
131171304151
131210089054
132971103021
131210092012
131171304112
130670303452
132971107012
131210002011
132910002062
131950205021
130590004022
131131403032
130890234441
131210035002
132470603112
132231202062
131370005011
131210096072
131510703191
130131803022
130510107013
131530211231
131210038001
131210101152
130890211034
132150111001
131850104012
130970805081
